ID tau tau_16 tau_84 age age_16 age_84 EBVgal EBVgal_16 EBVgal_84 Tdust Tdust_16 Tdust_84 fracPAH fracPAH_16 fracPAH_84 Nh Nh_16 Nh_84 EBVbbb EBVbbb_16 EBVbbb_84 GA GA_16 GA_84 SB SB_16 SB_84 TO TO_16 TO_84 BB BB_16 BB_84 Mstar Mstar_16 Mstar_84 SFR_opt SFR_opt_16 SFR_opt_84 LIR(8-1000) LIR(8-1000)_16 LIR(8-1000)_84 Lbb(0.1-1) Lbb(0.1-1)_16 Lbb(0.1-1)_84 Lbbdered(0.1-1) Lbbdered(0.1-1)_16 Lbbdered(0.1-1)_84 Lga(5-15) Lga(5-15)_16 Lga(5-15)_84 Ltor(5-15) Ltor(5-15)_16 Ltor(5-15)_84 Lsb(5-15) Lsb(5-15)_16 Lsb(5-15)_84 SFR_IR SFR_IR_16 SFR_IR_84 -ln_likelihood -ln_likelihood_16 -ln_likelihood_84 AGNfrac AGNfrac_err
6.709999999999999432e+01 6.657700000000000173e+00 3.196800000000000086e+00 8.715099999999999625e+00 4.999977201218000412e+09 4.440311773619400024e+09 5.000034263597599983e+09 2.449999999999999956e-01 2.109000000000000041e-01 2.720000000000000195e-01 3.109199999999999875e+01 3.006299999999999883e+01 3.190749999999999886e+01 3.729999999999999982e-02 3.150000000000000022e-02 4.340000000000000108e-02 2.277759999999999962e+01 2.200789999999999935e+01 2.390879999999999939e+01 8.581999999999999629e-01 6.898999999999999577e-01 9.306999999999999718e-01 4.724999999999999645e+00 4.668300000000000338e+00 4.848200000000000287e+00 1.069780000000000086e+01 1.062640000000000029e+01 1.075929999999999964e+01 -4.301300000000000345e+00 -8.186199999999999477e+00 -1.786399999999999988e+00 1.608200000000000074e+00 1.170900000000000052e+00 1.743500000000000050e+00 1.559552502826952209e+11 1.397011560541227112e+11 2.157247627337879944e+11 4.882609999999999673e+01 3.378329999999999700e+01 5.225359999999999872e+01 1.878884137930427449e+46 1.777051442314546761e+46 1.991590289057607735e+46 1.701766617034101397e+44 1.055601503215925880e+44 2.009092812608715563e+44 3.353513044505614114e+45 1.800528499698879355e+45 4.192759966846076052e+45 1.720283405530426490e+43 1.650821057489032382e+43 2.429964897703210875e+43 2.768216162574589169e+38 9.086570489581407827e+34 1.563507612128387628e+41 2.148819814403469460e+45 2.009092812608715563e+45 2.419914378339221417e+45 7.289668000000000347e+02 6.900099999999999909e+02 7.726821999999999662e+02 -2.066769999999999996e+01 -2.348029999999999973e+01 -1.877769999999999939e+01 1.288249385734462802e-05 9.249265591017503171e-05
6.720000000000000284e+01 1.348400000000000043e+00 9.103999999999999870e-01 2.925899999999999945e+00 5.059082396822999954e+09 5.055028755977000237e+09 7.300223869203200340e+09 5.129000000000000226e-01 4.546999999999999931e-01 5.735999999999999988e-01 2.283239999999999981e+01 2.135780000000000101e+01 2.519079999999999941e+01 2.309999999999999901e-02 8.099999999999999561e-03 4.549999999999999878e-02 2.279390000000000072e+01 2.199269999999999925e+01 2.394810000000000016e+01 9.470000000000000639e-02 7.399999999999999634e-02 1.165000000000000063e-01 4.809000000000000163e+00 4.701200000000000045e+00 4.866799999999999571e+00 1.076999999999999957e+01 1.053200000000000003e+01 1.093759999999999977e+01 -5.822400000000000020e+00 -8.462600000000000122e+00 -2.206799999999999873e+00 3.644000000000000017e-01 2.217999999999999972e-01 3.968999999999999750e-01 1.884516741721553650e+11 1.534263664859282227e+11 2.249572529422522278e+11 7.493999999999999551e-01 1.375000000000000111e-01 9.605000000000000426e+00 4.957925539063065149e+45 4.416721344129761940e+45 5.398834319992145358e+45 1.077209066344089462e+44 1.006699840957957499e+44 1.163590052984767066e+44 2.194825513700721137e+44 1.708047720059714863e+44 2.371373705661655084e+44 1.136579974750147841e+43 9.582967163063681787e+42 1.237371189935355756e+43 3.141231905986210207e+40 5.376504331222532629e+37 2.152781734724364911e+42 3.336568151385253540e+44 2.507841010033144760e+44 4.900044227932326997e+44 1.924029999999999916e+02 1.713836000000000013e+02 2.094808999999999912e+02 -2.410750000000000171e+01 -2.661410000000000053e+01 -2.232799999999999940e+01 9.413673146097097100e-03 4.997622653477570842e-02
6.809999999999999432e+01 4.261499999999999844e+00 1.462299999999999933e+00 8.126200000000000756e+00 5.508058945467100143e+09 4.542372843450099945e+09 6.771639288338800430e+09 6.115000000000000435e-01 4.351999999999999758e-01 7.725999999999999535e-01 3.182479999999999976e+01 3.026520000000000010e+01 3.316680000000000206e+01 2.580000000000000002e-02 9.100000000000000450e-03 4.619999999999999801e-02 2.306340000000000146e+01 2.200059999999999860e+01 2.403000000000000114e+01 4.944999999999999951e-01 1.559999999999999998e-01 8.064000000000000057e-01 4.117200000000000415e+00 3.923000000000000043e+00 4.284299999999999997e+00 1.007489999999999952e+01 9.943899999999999295e+00 1.020989999999999931e+01 -4.721899999999999764e+00 -8.287699999999999179e+00 -1.408900000000000041e+00 -6.827099999999999724e+00 -1.242980000000000018e+01 -1.937200000000000033e+00 5.433754339063330078e+10 3.143402541739015961e+10 7.554400405676184082e+10 5.255799999999999805e+00 3.442000000000000060e-01 1.008520000000000039e+01 7.428480711131736293e+45 7.146608638768469737e+45 7.605013686927068841e+45 3.071849964234469014e+35 1.047610879620368067e+32 3.774852617240605772e+40 2.580477044436043422e+36 5.778298856282222695e+32 6.428357186713904571e+41 4.526890608773574442e+42 3.738522510697265197e+42 6.036705647858438529e+42 4.647292416762049709e+37 6.886522963442776212e+34 3.513176750372847509e+40 7.206095277894167062e+44 6.466957398298036864e+44 9.525767998554664801e+44 2.882662000000000262e+02 2.772884999999999991e+02 2.950677999999999770e+02 -1.538339999999999996e+01 -1.717050000000000054e+01 -1.422799999999999976e+01 6.449112782770471971e-06 4.239701379373579415e-05
6.909999999999999432e+01 4.871599999999999930e+00 2.161999999999999922e+00 8.389499999999999957e+00 5.000429272095100403e+09 3.570266364435699940e+09 6.887210491282400131e+09 4.139999999999999791e-01 9.790000000000000091e-02 7.781000000000000139e-01 2.315749999999999886e+01 1.978130000000000166e+01 2.536560000000000059e+01 3.219999999999999946e-02 1.099999999999999936e-02 5.199999999999999761e-02 2.351999999999999957e+01 2.274500000000000099e+01 2.403249999999999886e+01 7.440999999999999837e-01 6.971000000000000529e-01 7.851000000000000201e-01 2.012999999999999901e+00 6.279000000000000137e-01 3.316399999999999793e+00 1.050970000000000049e+01 1.027210000000000001e+01 1.079330000000000034e+01 1.319700000000000095e+00 1.229899999999999993e+00 1.518899999999999917e+00 1.905100000000000016e+00 1.858000000000000096e+00 1.940700000000000092e+00 1.448771853544760227e+09 5.216749703076007217e+07 2.876735945538542557e+10 3.387000000000000011e-01 9.299999999999999239e-03 9.289099999999999469e+00 8.468373413222362063e+45 7.120327999992011841e+45 9.431917643879418581e+45 1.389312681736759246e+45 1.344621341534484536e+45 1.447438099666165916e+45 2.460367604147617524e+46 2.199885109049238053e+46 2.649720098878972050e+46 6.927874312745208512e+40 3.456209025701280893e+39 1.204481128573185806e+42 2.749792986895085183e+45 2.353423035234739166e+45 3.387661433708199585e+45 7.401163527822266064e+44 6.043659664361817837e+44 1.061451120905242663e+45 3.292622999999999820e+02 2.766066999999999894e+02 3.660837999999999965e+02 -1.039220000000000077e+01 -1.248639999999999972e+01 -9.108000000000000540e+00 7.879267680774022153e+01 5.604020359504472637e+00
6.920000000000000284e+01 5.678899999999999615e+00 2.596400000000000041e+00 8.032299999999999329e+00 4.998734233389200211e+09 4.998384968250699997e+09 4.999195436950799942e+09 5.998999999999999888e-01 1.925000000000000044e-01 7.790000000000000258e-01 3.368299999999999983e+01 3.245210000000000150e+01 3.586260000000000048e+01 3.130000000000000143e-02 7.900000000000000772e-03 5.439999999999999697e-02 2.345830000000000126e+01 2.208630000000000138e+01 2.399970000000000070e+01 3.593999999999999972e-01 1.164000000000000035e-01 7.684999999999999609e-01 4.598900000000000432e+00 3.772600000000000176e+00 4.954399999999999693e+00 1.005020000000000024e+01 9.842800000000000438e+00 1.017350000000000065e+01 -6.292699999999999960e+00 -8.297000000000000597e+00 -1.607999999999999985e-01 -1.126980000000000004e+01 -1.343060000000000009e+01 -2.670999999999999819e+00 2.175704950925795593e+11 4.193725496662335205e+10 7.640116835170197754e+11 5.160439999999999827e+01 8.848399999999999821e+00 1.404724999999999966e+02 2.014187980393195018e+46 1.871112930441458945e+46 2.106201898991258181e+46 1.018825954393124305e+40 2.467175251851615766e+32 1.648162391525503549e+44 1.002536053960525536e+41 1.575433224071117531e+33 5.627299110134568608e+44 8.128305161640928508e+42 2.186754354439247505e+42 4.496763011769095490e+43 1.101285699941065543e+37 1.775824322547344811e+35 7.331620890272139151e+43 2.291922879265455849e+45 1.369304388391201317e+45 2.970297844017859664e+45 7.815127999999999702e+02 7.260448999999999842e+02 8.172703000000000202e+02 -1.064349999999999952e+01 -1.245500000000000007e+01 -9.768700000000000827e+00 4.805073087809399539e-07 4.769928677056046909e-06
6.929999999999999716e+01 5.631499999999999950e+00 2.286099999999999799e+00 8.493100000000000094e+00 5.001289790209199905e+09 5.001133700358599663e+09 5.001390995083600044e+09 4.789999999999999813e-01 1.497999999999999887e-01 8.114000000000000101e-01 2.905920000000000059e+01 2.281749999999999901e+01 3.168809999999999860e+01 3.219999999999999946e-02 1.129999999999999928e-02 5.240000000000000213e-02 2.277870000000000061e+01 2.183380000000000010e+01 2.390259999999999962e+01 4.813000000000000056e-01 1.356999999999999873e-01 8.094999999999999973e-01 4.095200000000000173e+00 1.370200000000000085e+00 7.424800000000000288e+00 1.026459999999999972e+01 1.003049999999999997e+01 1.054899999999999949e+01 -4.642999999999999905e-01 -6.780800000000000161e+00 2.239100000000000090e+00 -7.034099999999999575e+00 -1.278650000000000020e+01 2.596999999999999975e+00 1.218989598924867401e+11 2.845771331863804460e+08 2.764394371220331562e+14 3.212270000000000181e+01 6.260000000000000286e-02 6.071279869999999937e+04 1.164394110197413263e+46 6.020048636844619879e+45 1.502795894706126128e+46 1.270574105208539278e+36 2.939002801171142147e+31 2.016043970664349665e+42 1.745420208791378984e+37 1.139200062186532559e+32 2.017901671153213398e+43 5.611771769773129095e+41 1.330148104794075476e+40 9.954054173515213200e+46 7.384141324069347618e+44 2.629662420030213388e+38 1.106369003768595414e+46 1.151330474155815845e+45 7.497215596874647179e+44 2.037511177983007316e+45 4.643007999999999811e+02 2.343849999999999909e+02 5.830348000000000184e+02 -1.084629999999999939e+01 -1.239509999999999934e+01 -1.020049999999999990e+01 3.907481094760383655e+01 2.092982171269524088e+02
7.009999999999999432e+01 8.681300000000000239e+00 5.494500000000000384e+00 9.551199999999999690e+00 9.461826499603200912e+09 9.047862013161500931e+09 9.475212573444599152e+09 1.275999999999999912e-01 8.939999999999999336e-02 1.602999999999999980e-01 3.201650000000000063e+01 3.063860000000000028e+01 3.349009999999999820e+01 1.629999999999999852e-02 1.260000000000000009e-02 2.069999999999999965e-02 2.303389999999999915e+01 2.198329999999999984e+01 2.402009999999999934e+01 4.596000000000000085e-01 1.444999999999999896e-01 8.083000000000000185e-01 5.080000000000000071e+00 5.030300000000000438e+00 5.137100000000000222e+00 1.063240000000000052e+01 1.053030000000000044e+01 1.072170000000000023e+01 -4.532799999999999940e+00 -8.226300000000000168e+00 -1.322000000000000064e+00 -8.069800000000000750e+00 -1.271449999999999925e+01 -2.044900000000000162e+00 3.521275459192222900e+11 3.102415774872087402e+11 4.025316189742109985e+11 2.862369999999999948e+01 2.413919999999999888e+01 3.820629999999999882e+01 2.096524780291960182e+46 1.952540271298636037e+46 2.251127015912894243e+46 4.334110703101739771e+36 2.275097430772067110e+33 4.373206651696437486e+42 1.405400164387612259e+37 5.835794629417346419e+33 2.668701501643393917e+43 2.129609620215504853e+43 1.863802972346208636e+43 2.169202019068725325e+43 7.348522021921079495e+40 3.498645984520174916e+36 5.340722340937640958e+41 1.550600786794245965e+45 1.371513225936485293e+45 1.639834427626524327e+45 8.135181000000000040e+02 7.575914000000000215e+02 8.743608000000000402e+02 -1.198450000000000060e+01 -1.400929999999999964e+01 -1.061870000000000047e+01 4.738920451923593798e-03 2.828349322768478405e-02
7.109999999999999432e+01 1.232299999999999951e+00 8.610999999999999766e-01 1.666299999999999892e+00 5.057100516739100456e+09 5.020727607910799980e+09 6.577424517600199699e+09 4.425000000000000044e-01 3.919000000000000261e-01 5.022999999999999687e-01 6.063389999999999702e+01 5.911019999999999897e+01 6.257800000000000296e+01 4.340000000000000108e-02 1.830000000000000029e-02 5.619999999999999996e-02 2.327090000000000103e+01 2.224919999999999831e+01 2.402100000000000080e+01 2.031000000000000028e-01 1.831000000000000127e-01 2.230000000000000038e-01 6.275199999999999889e+00 6.225699999999999790e+00 6.318599999999999994e+00 9.578900000000000858e+00 9.519700000000000273e+00 9.630900000000000460e+00 1.526100000000000012e+00 -3.015899999999999803e+00 1.792399999999999993e+00 1.572200000000000042e+00 1.536399999999999988e+00 1.609399999999999942e+00 1.445772633873634375e+13 1.332293778976936914e+13 1.619943993903630273e+13 5.463409999999999656e+01 9.882799999999999585e+00 6.388689999999999714e+01 1.659969085443108624e+47 1.568555897680301839e+47 1.791430648406024530e+47 2.712688960516927842e+45 2.567438208106137350e+45 2.819031962636466192e+45 9.455837495975529784e+45 8.826733207212547512e+45 1.051719678535155111e+46 7.663020722739184236e+44 6.839116472814306878e+44 8.188417919005183141e+44 1.967886289706831014e+45 2.526969499378333334e+44 6.703475091727370958e+45 2.728349484790097634e+46 1.885384793613934896e+46 3.262871721430825920e+46 6.441430199999999786e+03 6.085530099999999948e+03 6.950503499999999804e+03 -2.796900000000000119e+01 -3.072350000000000136e+01 -2.578450000000000131e+01 6.727498713477040759e+00 1.042813065999458289e+01
7.129999999999999716e+01 6.818500000000000227e+00 4.660700000000000287e+00 8.994600000000000151e+00 4.992659580923800468e+09 3.998240631743199825e+09 4.992700476055199623e+09 1.519999999999999997e-02 4.700000000000000185e-03 3.219999999999999946e-02 2.614270000000000138e+01 2.466260000000000119e+01 2.828780000000000072e+01 2.369999999999999885e-02 8.699999999999999400e-03 4.460000000000000075e-02 2.312359999999999971e+01 2.197879999999999967e+01 2.414590000000000103e+01 4.143000000000000016e-01 7.939999999999999836e-02 7.923000000000000043e-01 3.433300000000000018e+00 3.367900000000000116e+00 3.488199999999999967e+00 1.058709999999999951e+01 1.040070000000000050e+01 1.073590000000000089e+01 -5.863500000000000156e+00 -8.741300000000000736e+00 -1.253500000000000059e+00 -5.514499999999999957e+00 -1.205460000000000065e+01 -4.078999999999999848e-01 1.233388798801110649e+10 1.097235878111907578e+10 1.404753102696879196e+10 4.191399999999999793e+00 3.740299999999999958e+00 4.714900000000000091e+00 9.530155787081313231e+45 9.080295876478865960e+45 1.031810635267584428e+46 1.208091976540941802e+37 4.434044016334400941e+30 3.473761519726505562e+41 2.057785013477380229e+38 2.459801148788845262e+31 9.865066110231050322e+41 1.319471457195107112e+42 1.234241087936052187e+42 1.425935889676567659e+42 6.312479779910340815e+35 8.812517653660752493e+34 1.548103526708927344e+41 7.229362466614409735e+44 4.892152651344205776e+44 1.284694899831199501e+45 3.697812999999999874e+02 3.523437999999999874e+02 4.003503000000000043e+02 -1.073099999999999987e+01 -1.272460000000000058e+01 -9.672200000000000131e+00 8.731723998554277287e-08 6.291787805118142004e-07
7.209999999999999432e+01 4.778200000000000003e+00 2.003200000000000092e+00 8.369500000000000384e+00 5.003197999392499924e+09 3.485513869025899887e+09 6.993348997653699875e+09 4.763000000000000012e-01 1.446000000000000063e-01 8.118999999999999551e-01 2.481919999999999860e+01 2.326950000000000074e+01 2.741199999999999903e+01 1.729999999999999941e-02 6.400000000000000307e-03 3.679999999999999938e-02 2.296150000000000091e+01 2.199200000000000088e+01 2.399729999999999919e+01 1.978000000000000036e-01 5.240000000000000213e-02 4.586999999999999966e-01 1.366000000000000103e+00 4.315999999999999837e-01 2.384199999999999875e+00 1.056300000000000061e+01 1.032900000000000063e+01 1.072739999999999938e+01 -5.890299999999999869e+00 -9.122899999999999565e+00 -2.207699999999999996e+00 8.885999999999999455e-01 8.235000000000000098e-01 9.733000000000000540e-01 7.919540789912779629e+07 1.252852661740117148e+07 1.011812405855589986e+09 1.710000000000000062e-02 2.299999999999999961e-03 1.322000000000000119e-01 5.587274389940194716e+45 5.300294488357951832e+45 6.365023332473091314e+45 3.828247433168212808e+44 1.710802987599314759e+44 5.657180034775748333e+44 8.413951416451896430e+44 7.800096937164989173e+44 1.095468767333996568e+45 2.289812912107967648e+40 1.082181237480325610e+39 2.572764295346795560e+41 4.456562483975042214e+39 3.055624615787707443e+35 2.277718241857331260e+42 3.764436710736435273e+44 2.687818878638141358e+44 6.465468497750447222e+44 2.167877000000000010e+02 2.057115000000000009e+02 2.471847999999999956e+02 -1.323170000000000002e+01 -1.525300000000000011e+01 -1.178599999999999959e+01 1.183845039145135477e-03 9.381038459130920312e-03
7.309999999999999432e+01 5.301999999999999602e+00 2.837800000000000100e+00 8.572900000000000631e+00 4.999440239038399696e+09 4.978279213258999825e+09 4.999481264489999771e+09 5.550000000000000072e-02 1.940000000000000058e-02 9.729999999999999760e-02 1.776910000000000167e+01 1.467609999999999992e+01 2.195889999999999986e+01 3.370000000000000079e-02 1.250000000000000069e-02 5.269999999999999685e-02 2.202019999999999911e+01 2.168710000000000093e+01 2.337450000000000117e+01 5.555999999999999828e-01 1.613999999999999879e-01 8.232000000000000428e-01 4.118800000000000239e+00 4.059800000000000075e+00 4.182000000000000384e+00 1.095870000000000033e+01 1.048240000000000016e+01 1.144260000000000055e+01 9.860999999999999766e-01 -3.227999999999999758e-01 1.149899999999999922e+00 -7.377200000000000202e+00 -1.205879999999999974e+01 -2.339799999999999880e+00 1.518098670757214355e+11 1.309483407985810242e+11 1.736600812982990723e+11 4.271430000000000149e+01 2.927799999999999869e+01 5.645539999999999736e+01 7.158136899114694042e+45 5.640271374318951629e+45 8.877690494117419339e+45 5.675446054085441784e+36 6.061777620466983284e+32 4.867433199621382247e+40 1.104078619902071262e+38 5.192780915408862362e+33 1.318863958026104282e+41 1.399909626568333174e+43 1.335365033327181743e+43 1.501066732570372566e+43 1.557399389080852726e+45 7.512768385722652519e+44 1.887556673068528085e+45 7.284504232923316903e+44 6.308120779076971228e+44 8.427524039128354253e+44 2.783448999999999955e+02 2.189138000000000090e+02 3.468826000000000249e+02 -1.052299999999999969e+01 -1.256939999999999991e+01 -8.256700000000000372e+00 6.813218351663928729e+01 1.048407701590761221e+01
7.409999999999999432e+01 3.139100000000000001e+00 1.379799999999999915e+00 7.203400000000000247e+00 8.572865974686900139e+09 8.496452856657400131e+09 9.003075580413499832e+09 3.925000000000000155e-01 2.891000000000000236e-01 4.859999999999999876e-01 2.732610000000000028e+01 2.595250000000000057e+01 2.893459999999999965e+01 7.100000000000000408e-03 4.599999999999999922e-03 1.009999999999999960e-02 2.288939999999999841e+01 2.195820000000000149e+01 2.397340000000000160e+01 3.069999999999999951e-01 2.703999999999999737e-01 4.134999999999999787e-01 4.827799999999999869e+00 4.719100000000000072e+00 4.948400000000000354e+00 1.068870000000000076e+01 1.059869999999999912e+01 1.078009999999999913e+01 -5.113699999999999690e+00 -8.444499999999999673e+00 -2.209200000000000053e+00 7.734999999999999654e-01 6.091999999999999638e-01 9.008000000000000451e-01 1.536384793331600037e+11 1.194263062039773560e+11 2.016508235392133179e+11 2.234300000000000175e+00 1.760000000000000106e-02 1.013879999999999981e+01 7.231027280500638583e+45 6.450598332848363954e+45 7.978109633536622766e+45 8.452788451602890699e+43 5.684601168490082349e+43 1.030623402930822963e+44 4.123822843217286948e+44 2.933593941214109912e+44 5.614356681329794628e+44 7.032342269076551879e+42 6.768617929197472656e+42 8.419765576091762746e+42 3.108135902739473469e+38 3.631616662075038093e+36 1.753880501841760121e+41 4.242286549229514791e+44 4.011437222087642646e+44 4.355118736855714881e+44 2.811562000000000126e+02 2.503446999999999889e+02 3.095532999999999788e+02 -2.807639999999999958e+01 -3.061179999999999879e+01 -2.630229999999999890e+01 7.326552766954894894e-05 3.950984131235403454e-04
7.509999999999999432e+01 5.734099999999999753e+00 2.764200000000000212e+00 8.587500000000000355e+00 4.801562971996100426e+09 3.184185560882900238e+09 6.588321721887299538e+09 4.331999999999999740e-01 1.184000000000000052e-01 6.286000000000000476e-01 3.225580000000000069e+01 3.119699999999999918e+01 3.330149999999999721e+01 4.089999999999999886e-02 2.199999999999999872e-02 5.449999999999999983e-02 2.175570000000000093e+01 2.159769999999999968e+01 2.196829999999999927e+01 1.609999999999999973e-02 4.799999999999999580e-03 4.080000000000000293e-02 4.661800000000000388e+00 4.307800000000000296e+00 4.898900000000000254e+00 1.054439999999999955e+01 1.045870000000000033e+01 1.062349999999999994e+01 2.051499999999999879e+00 1.980799999999999894e+00 2.139299999999999979e+00 5.909999999999999698e-01 3.972999999999999865e-01 6.655999999999999694e-01 2.069664736004207153e+11 9.334692152830857849e+10 3.100987388532346191e+11 4.631759999999999877e+01 1.711720000000000041e+01 1.057899000000000029e+02 2.314728186015240475e+46 2.226896332353420178e+46 2.456970827636836232e+46 5.279587597837324139e+44 4.858475309374950392e+44 5.927888141955779726e+44 5.279587597837324139e+44 4.858475309374950392e+44 5.927888141955779726e+44 2.548003381361979561e+43 1.789369374445292589e+43 3.487385841352158864e+43 5.189195108067293081e+45 4.641945102393446450e+45 6.991977144514591591e+45 2.507841010033144602e+45 2.008167804183975511e+45 3.108135902739473155e+45 8.981974999999999909e+02 8.639428000000000338e+02 9.533528999999999769e+02 -1.783820000000000050e+01 -2.032920000000000016e+01 -1.598370000000000068e+01 6.741809481527990044e+01 6.576923433514895834e+00
7.520000000000000284e+01 6.383700000000000152e+00 2.597399999999999931e+00 8.645500000000000185e+00 5.101015264700000174e+06 5.092227655700000003e+06 1.947244571290999949e+08 3.740999999999999881e-01 1.565000000000000002e-01 7.297000000000000153e-01 2.114450000000000074e+01 1.962740000000000151e+01 2.329510000000000147e+01 1.669999999999999957e-02 6.199999999999999782e-03 3.670000000000000345e-02 2.280989999999999895e+01 2.175080000000000169e+01 2.399859999999999971e+01 1.986999999999999877e-01 1.812999999999999889e-01 2.175999999999999879e-01 1.308000000000000052e+00 4.278000000000000136e-01 2.080299999999999816e+00 1.075740000000000052e+01 1.050060000000000038e+01 1.096100000000000030e+01 -5.571500000000000341e+00 -8.480900000000000105e+00 -2.266399999999999970e+00 1.777700000000000058e+00 1.760000000000000009e+00 1.792399999999999993e+00 5.308844442309879512e+07 1.042077454564978741e+07 2.919442997402697802e+08 6.533500000000000085e+00 3.192999999999999727e-01 5.634060000000000201e+01 3.711077294929241178e+45 3.325063931774392619e+45 4.102985668470081845e+45 1.906338417134334924e+45 1.863802972346208854e+45 1.932413220381030120e+45 6.553902858334740390e+45 6.407667976494348813e+45 6.643546819760083969e+45 4.821697939006173418e+40 1.850546489794703478e+39 8.542795299048544163e+40 2.827482984069602712e+38 1.478427390400677075e+37 3.138340056432386372e+40 2.450191336880798129e+44 1.830627575362357458e+44 2.930893245250312290e+44 1.440604999999999905e+02 1.290114000000000090e+02 1.592526000000000010e+02 -2.810970000000000013e+01 -3.003099999999999881e+01 -2.671379999999999910e+01 1.153983233326240436e-04 4.428356336929350785e-04
7.540000000000000568e+01 6.160700000000000287e+00 2.580200000000000049e+00 8.006500000000000838e+00 5.000095270029600143e+09 4.998823432243100166e+09 5.001505421848400116e+09 3.610999999999999766e-01 1.517999999999999905e-01 7.702999999999999847e-01 1.517140000000000022e+01 1.478650000000000020e+01 1.622550000000000026e+01 2.910000000000000087e-02 1.020000000000000073e-02 5.059999999999999915e-02 2.241159999999999997e+01 2.160900000000000176e+01 2.375819999999999865e+01 5.249999999999999806e-02 3.049999999999999933e-02 7.309999999999999831e-02 2.432500000000000107e+00 8.094000000000000083e-01 2.917199999999999793e+00 1.139949999999999974e+01 1.116450000000000031e+01 1.149280000000000079e+01 -6.379299999999999748e+00 -8.163399999999999324e+00 -9.098000000000000531e-01 2.262000000000000122e-01 1.965999999999999970e-01 2.615000000000000102e-01 9.388581918730970621e+08 1.561349037969651073e+07 2.321132860663978577e+09 2.056000000000000050e-01 4.199999999999999740e-03 7.828000000000000513e-01 2.085451047693179128e+45 1.821377637104767272e+45 2.364830402039239812e+45 1.053901445069152069e+44 9.842377087791119409e+43 1.127197456175509316e+44 1.548460031761826238e+44 1.446105573654744942e+44 1.726235326605093036e+44 1.298075640238984817e+41 9.824263447582707824e+38 2.635117589863840385e+41 1.055601503215925885e+37 2.374105422734973169e+35 4.318172626237281234e+43 1.797214856547674491e+44 1.168153729861331492e+44 2.735268726306697022e+44 8.091219999999999857e+01 7.084910000000000707e+01 9.176550000000000296e+01 -9.771000000000000796e+00 -1.201800000000000068e+01 -8.602800000000000225e+00 5.873540591815941899e-06 5.590997444549090765e-05
7.609999999999999432e+01 5.525299999999999656e+00 2.170599999999999863e+00 8.454200000000000159e+00 5.000190735267800331e+09 4.972727220388500214e+09 5.077303906058600426e+09 4.501000000000000001e-01 1.257999999999999952e-01 7.833999999999999853e-01 2.779040000000000177e+01 2.621600000000000108e+01 2.993329999999999913e+01 3.640000000000000180e-02 1.510000000000000057e-02 5.290000000000000258e-02 2.313429999999999964e+01 2.201719999999999899e+01 2.412130000000000152e+01 6.709000000000000519e-01 3.060999999999999832e-01 8.722999999999999643e-01 2.972100000000000186e+00 1.077299999999999924e+00 3.552700000000000191e+00 1.038369999999999926e+01 1.019369999999999976e+01 1.053229999999999933e+01 -2.997100000000000097e+00 -7.728799999999999670e+00 2.818999999999999839e-01 8.643999999999999462e-01 5.304999999999999716e-01 1.014199999999999990e+00 6.423918168243869781e+09 1.323122333113373667e+08 2.707073203921352005e+10 1.211799999999999988e+00 1.799999999999999864e-02 6.316200000000000259e+00 1.177605973520801842e+46 1.027779615876221387e+46 1.347410725344405454e+46 1.074236736015436515e+44 6.853304051260489633e+43 1.379431058197526615e+44 1.471634633565706521e+45 9.508237037009797521e+44 2.047858758963221835e+45 1.027779615876221418e+42 5.776968506969247653e+40 2.001704658989964555e+42 8.130176988564408862e+40 2.336684081672735034e+36 3.069021988391170617e+44 1.238511375912375978e+45 7.776783344557032932e+44 1.577611269699349957e+45 4.569273999999999774e+02 3.989429999999999836e+02 5.227956000000000358e+02 -1.048869999999999969e+01 -1.223489999999999966e+01 -9.419499999999999318e+00 6.564044124480168142e-03 6.139172336502318056e-02
